"species","decimalLatitude","decimalLongitude","date","year","month","day","original_x","original_y","correction_status","correction_distance_km","correction_x","correction_y","env"
"Rhincodon typus",-23.174515235457,113.559556786704,16711,2015,10,3,113.73,-23.13,"corrected",18.1374521368589,113.559556786704,-23.174515235457,77.0263366699219
"Rhincodon typus",-23.174515235457,113.559556786704,16711,2015,10,3,113.71,-23.13,"corrected",16.1760001868536,113.559556786704,-23.174515235457,77.0263366699219
"Rhincodon typus",-23.174515235457,113.559556786704,16710,2015,10,2,113.73,-23.13,"corrected",18.1374521368589,113.559556786704,-23.174515235457,77.0263366699219
"Rhincodon typus",-22.6,113.61,16739,2015,10,31,113.61,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.6,113.62,16739,2015,10,31,113.62,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-3.24247,134.99295,16737,2015,10,29,134.99295,-3.24247,"original",0,NA,NA,71.0225524902344
"Rhincodon typus",-3.22492,135.01753,16737,2015,10,29,135.01753,-3.22492,"original",0,NA,NA,71.0225524902344
"Rhincodon typus",-3.24,134.99,16737,2015,10,29,134.99,-3.24,"original",0,NA,NA,71.0225524902344
"Rhincodon typus",-13.76639,115.55361,16719,2015,10,11,115.55361,-13.76639,"original",0,NA,NA,5645.34716796875
"Rhincodon typus",-8.72806,110.98194,16714,2015,10,6,110.98194,-8.72806,"original",0,NA,NA,896.186462402344
"Rhincodon typus",-13.71722,108.44972,16727,2015,10,19,108.44972,-13.71722,"original",0,NA,NA,3127.833984375
"Rhincodon typus",-22.4265927977839,113.559556786704,16739,2015,10,31,113.7,-22.5,"corrected",16.5837925746159,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-23.4238227146814,113.559556786704,16717,2015,10,9,113.8,-23.3,"corrected",28.1506181681087,113.559556786704,-23.4238227146814,57.8942565917969
"Rhincodon typus",-12.54417,109.08417,16725,2015,10,17,109.08417,-12.54417,"original",0,NA,NA,4427.30224609375
"Rhincodon typus",-14.1675,108.02694,16729,2015,10,21,108.02694,-14.1675,"original",0,NA,NA,5231.8583984375
"Rhincodon typus",-11.32222,109.52222,16717,2015,10,9,109.52222,-11.32222,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-22.9252077562327,113.559556786704,16729,2015,10,21,113.71,-23.00694,"corrected",17.8868477009439,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16715,2015,10,7,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-13.96472,108.28583,16728,2015,10,20,108.28583,-13.96472,"original",0,NA,NA,4852.46484375
"Rhincodon typus",-22.9252077562327,113.559556786704,16733,2015,10,25,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.85806,113.66444,16728,2015,10,20,113.66444,-22.85806,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-11.34056,109.50111,16717,2015,10,9,109.50111,-11.34056,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-8.22611,110.67833,16710,2015,10,2,110.67833,-8.22611,"original",0,NA,NA,155.332550048828
"Rhincodon typus",-22.4265927977839,113.559556786704,16738,2015,10,30,113.7,-22.5,"corrected",16.5837925746159,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-13.97417,108.26556,16728,2015,10,20,108.26556,-13.97417,"original",0,NA,NA,4852.46484375
"Rhincodon typus",-22.9252077562327,113.559556786704,16723,2015,10,15,113.68639,-22.88806,"corrected",13.647004829502,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16714,2015,10,6,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-13.30194,108.67861,16726,2015,10,18,108.67861,-13.30194,"original",0,NA,NA,3556.39868164062
"Rhincodon typus",-22.64222,113.55722,16736,2015,10,28,113.55722,-22.64222,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.6,113.6,16735,2015,10,27,113.6,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.58889,113.57528,16732,2015,10,24,113.57528,-22.58889,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-13.7275,115.15333,16720,2015,10,12,115.15333,-13.7275,"original",0,NA,NA,5700.23876953125
"Rhincodon typus",-11.29778,109.55667,16719,2015,10,11,109.55667,-11.29778,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-11.33056,109.52278,16717,2015,10,9,109.52278,-11.33056,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-22.9252077562327,113.559556786704,16716,2015,10,8,113.69,-22.87611,"corrected",14.4454693544817,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.81528,113.47694,16734,2015,10,26,113.47694,-22.81528,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.22917,113.62111,16727,2015,10,19,113.62111,-22.22917,"original",0,NA,NA,771.343627929688
"Rhincodon typus",-14.77056,114.36917,16730,2015,10,22,114.36917,-14.77056,"original",0,NA,NA,4159.97314453125
"Rhincodon typus",-12.79806,108.95694,16725,2015,10,17,108.95694,-12.79806,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-22.9252077562327,113.559556786704,16712,2015,10,4,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-13.79556,108.37472,16727,2015,10,19,108.37472,-13.79556,"original",0,NA,NA,4880.669921875
"Rhincodon typus",-22.74806,113.58389,16739,2015,10,31,113.58389,-22.74806,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-11.51639,109.51139,16715,2015,10,7,109.51139,-11.51639,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-22.9252077562327,113.559556786704,16713,2015,10,5,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-15.47694,114.34444,16736,2015,10,28,114.34444,-15.47694,"original",0,NA,NA,5539.86962890625
"Rhincodon typus",-22.75944,113.58111,16739,2015,10,31,113.58111,-22.75944,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-11.34222,109.50194,16717,2015,10,9,109.50194,-11.34222,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-12.45306,109.19111,16724,2015,10,16,109.19111,-12.45306,"original",0,NA,NA,4427.30224609375
"Rhincodon typus",-12.3975,117.15917,16712,2015,10,4,117.15917,-12.3975,"original",0,NA,NA,5427.17578125
"Rhincodon typus",-11.40139,109.53361,16719,2015,10,11,109.53361,-11.40139,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-12.05306,109.43361,16723,2015,10,15,109.43361,-12.05306,"original",0,NA,NA,4551.36328125
"Rhincodon typus",-22.86611,113.54194,16735,2015,10,27,113.54194,-22.86611,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.4265927977839,113.559556786704,16734,2015,10,26,113.7,-22.5,"corrected",16.5837925746159,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-13.28306,108.68,16726,2015,10,18,108.68,-13.28306,"original",0,NA,NA,3556.39868164062
"Rhincodon typus",-22.9,113.6,16720,2015,10,12,113.6,-22.9,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16714,2015,10,6,113.68528,-22.93556,"corrected",12.9469207117928,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-14.12083,114.72639,16724,2015,10,16,114.72639,-14.12083,"original",0,NA,NA,5664.18212890625
"Rhincodon typus",-12.41278,109.21139,16724,2015,10,16,109.21139,-12.41278,"original",0,NA,NA,4425.9619140625
"Rhincodon typus",-22.56694,113.56944,16735,2015,10,27,113.56944,-22.56694,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-23.4238227146814,113.559556786704,16717,2015,10,9,113.8,-23.5,"corrected",25.9744873542393,113.559556786704,-23.4238227146814,57.8942565917969
"Rhincodon typus",-22.9252077562327,113.559556786704,16726,2015,10,18,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-8.66361,110.62278,16716,2015,10,8,110.62278,-8.66361,"original",0,NA,NA,1032.78356933594
"Rhincodon typus",-22.9,113.6,16724,2015,10,16,113.6,-22.9,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-12.22722,117.19944,16711,2015,10,3,117.19944,-12.22722,"original",0,NA,NA,5454.62841796875
"Rhincodon typus",-22.9252077562327,113.559556786704,16718,2015,10,10,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16713,2015,10,5,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-15.65111,108.01861,16734,2015,10,26,108.01861,-15.65111,"original",0,NA,NA,5656.15966796875
"Rhincodon typus",-22.7,113.6,16736,2015,10,28,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.4265927977839,113.559556786704,16737,2015,10,29,113.7,-22.5,"corrected",16.5837925746159,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-8.36667,110.01528,16726,2015,10,18,110.01528,-8.36667,"original",0,NA,NA,997.669372558594
"Rhincodon typus",-14.06639,108.20694,16728,2015,10,20,108.20694,-14.06639,"original",0,NA,NA,4852.46484375
"Rhincodon typus",-19.57861,117.82194,16710,2015,10,2,117.82194,-19.57861,"original",0,NA,NA,57.6652183532715
"Rhincodon typus",-8.45083,109.10306,16721,2015,10,13,109.10306,-8.45083,"original",0,NA,NA,2335.84594726562
"Rhincodon typus",-13.83,108.37083,16728,2015,10,20,108.37083,-13.83,"original",0,NA,NA,4852.46484375
"Rhincodon typus",-11.44139,109.515,16716,2015,10,8,109.515,-11.44139,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-12.7475,110.14306,16710,2015,10,2,110.14306,-12.7475,"original",0,NA,NA,4660.94482421875
"Rhincodon typus",-12.585,109.0675,16725,2015,10,17,109.0675,-12.585,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-8.34833,109.86389,16721,2015,10,13,109.86389,-8.34833,"original",0,NA,NA,1149.44580078125
"Rhincodon typus",-22.76139,113.475,16716,2015,10,8,113.475,-22.76139,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.4265927977839,113.559556786704,16735,2015,10,27,113.7,-22.5,"corrected",16.5837925746159,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-13.52889,108.54917,16727,2015,10,19,108.54917,-13.52889,"original",0,NA,NA,3226.42651367188
"Rhincodon typus",-12.19528,117.22111,16711,2015,10,3,117.22111,-12.19528,"original",0,NA,NA,5454.62841796875
"Rhincodon typus",-22.9252077562327,113.559556786704,16721,2015,10,13,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-11.39056,109.54167,16719,2015,10,11,109.54167,-11.39056,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-12.37472,110.84028,16709,2015,10,1,110.84028,-12.37472,"original",0,NA,NA,3420.16381835938
"Rhincodon typus",-22.90278,113.64306,16730,2015,10,22,113.64306,-22.90278,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-13.34778,108.62722,16726,2015,10,18,108.62722,-13.34778,"original",0,NA,NA,3226.42651367188
"Rhincodon typus",-12.56083,108.75583,16712,2015,10,4,108.75583,-12.56083,"original",0,NA,NA,4537.35595703125
"Rhincodon typus",-12.73056,109.13139,16711,2015,10,3,109.13139,-12.73056,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-8.39639,110.00778,16726,2015,10,18,110.00778,-8.39639,"original",0,NA,NA,997.669372558594
"Rhincodon typus",-22.87639,113.65861,16715,2015,10,7,113.65861,-22.87639,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.7,113.6,16739,2015,10,31,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-8.665,110.91389,16715,2015,10,7,110.91389,-8.665,"original",0,NA,NA,987.101257324219
"Rhincodon typus",-22.9252077562327,113.559556786704,16720,2015,10,12,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-19.63417,117.86056,16710,2015,10,2,117.86056,-19.63417,"original",0,NA,NA,57.6652183532715
"Rhincodon typus",-13.59083,115.82944,16718,2015,10,10,115.82944,-13.59083,"original",0,NA,NA,5664.74755859375
"Rhincodon typus",-12.72028,110.23778,16710,2015,10,2,110.23778,-12.72028,"original",0,NA,NA,4270.68017578125
"Rhincodon typus",-11.50139,109.52417,16715,2015,10,7,109.52417,-11.50139,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-11.48639,109.52028,16715,2015,10,7,109.52028,-11.48639,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-22.7,113.6,16738,2015,10,30,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-8.45111,109.12278,16721,2015,10,13,109.12278,-8.45111,"original",0,NA,NA,2335.84594726562
"Rhincodon typus",-13.64056,115.31306,16721,2015,10,13,115.31306,-13.64056,"original",0,NA,NA,5644.70849609375
"Rhincodon typus",-22.9252077562327,113.559556786704,16723,2015,10,15,113.69139,-22.88611,"corrected",14.2013891130775,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-15.60333,108.76306,16739,2015,10,31,108.76306,-15.60333,"original",0,NA,NA,5535.40185546875
"Rhincodon typus",-23.20222,113.60556,16711,2015,10,3,113.60556,-23.20222,"original",0,NA,NA,77.0263366699219
"Rhincodon typus",-14.27556,107.72306,16729,2015,10,21,107.72306,-14.27556,"original",0,NA,NA,5254.1953125
"Rhincodon typus",-15.49583,114.33556,16737,2015,10,29,114.33556,-15.49583,"original",0,NA,NA,5539.86962890625
"Rhincodon typus",-22.9252077562327,113.559556786704,16727,2015,10,19,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-23.07444,113.63417,16712,2015,10,4,113.63417,-23.07444,"original",0,NA,NA,77.0263366699219
"Rhincodon typus",-11.435,109.51583,16720,2015,10,12,109.51583,-11.435,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-14.11222,114.94944,16723,2015,10,15,114.94944,-14.11222,"original",0,NA,NA,5716.662109375
"Rhincodon typus",-13.69917,115.20389,16720,2015,10,12,115.20389,-13.69917,"original",0,NA,NA,5644.70849609375
"Rhincodon typus",-8.2325,110.67806,16710,2015,10,2,110.67806,-8.2325,"original",0,NA,NA,155.332550048828
"Rhincodon typus",-22.9252077562327,113.559556786704,16727,2015,10,19,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16716,2015,10,8,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.89583,113.67611,16733,2015,10,25,113.67611,-22.89583,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-14.11139,114.95222,16723,2015,10,15,114.95222,-14.11139,"original",0,NA,NA,5716.662109375
"Rhincodon typus",-22.7275,113.58556,16738,2015,10,30,113.58556,-22.7275,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.9252077562327,113.559556786704,16729,2015,10,21,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-14.87639,114.36639,16730,2015,10,22,114.36639,-14.87639,"original",0,NA,NA,4247.62353515625
"Rhincodon typus",-13.75722,108.31278,16727,2015,10,19,108.31278,-13.75722,"original",0,NA,NA,4880.669921875
"Rhincodon typus",-12.5525,108.72333,16712,2015,10,4,108.72333,-12.5525,"original",0,NA,NA,4537.35595703125
"Rhincodon typus",-11.39722,109.53694,16719,2015,10,11,109.53694,-11.39722,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-15.42306,113.82972,16739,2015,10,31,113.82972,-15.42306,"original",0,NA,NA,5171.46337890625
"Rhincodon typus",-8.73806,111.01139,16714,2015,10,6,111.01139,-8.73806,"original",0,NA,NA,896.186462402344
"Rhincodon typus",-12.69056,109.00472,16725,2015,10,17,109.00472,-12.69056,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-19.61528,117.90778,16710,2015,10,2,117.90778,-19.61528,"original",0,NA,NA,57.6652183532715
"Rhincodon typus",-15.48806,114.34972,16736,2015,10,28,114.34972,-15.48806,"original",0,NA,NA,5539.86962890625
"Rhincodon typus",-11.33167,109.56167,16717,2015,10,9,109.56167,-11.33167,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-22.9252077562327,113.559556786704,16723,2015,10,15,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-14.87861,114.71806,16731,2015,10,23,114.71806,-14.87861,"original",0,NA,NA,5693.142578125
"Rhincodon typus",-12.74222,109.1925,16711,2015,10,3,109.1925,-12.74222,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-12.46917,108.52861,16712,2015,10,4,108.52861,-12.46917,"original",0,NA,NA,4802.53515625
"Rhincodon typus",-11.50694,109.51583,16715,2015,10,7,109.51583,-11.50694,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-22.5,113.6,16739,2015,10,31,113.6,-22.5,"original",0,NA,NA,410.919006347656
"Rhincodon typus",-15.41278,114.30806,16736,2015,10,28,114.30806,-15.41278,"original",0,NA,NA,5539.86962890625
"Rhincodon typus",-11.39194,109.50111,16716,2015,10,8,109.50111,-11.39194,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-14.92722,114.75111,16731,2015,10,23,114.75111,-14.92722,"original",0,NA,NA,5693.142578125
"Rhincodon typus",-11.45722,109.52,16716,2015,10,8,109.52,-11.45722,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-22.9252077562327,113.559556786704,16709,2015,10,1,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-14.10972,114.95667,16723,2015,10,15,114.95667,-14.10972,"original",0,NA,NA,5716.662109375
"Rhincodon typus",-22.9252077562327,113.559556786704,16723,2015,10,15,113.68833,-22.87722,"corrected",14.240499816888,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-12.77944,109.23528,16711,2015,10,3,109.23528,-12.77944,"original",0,NA,NA,4265.98193359375
"Rhincodon typus",-22.88667,113.62667,16714,2015,10,6,113.62667,-22.88667,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-13.52056,115.49333,16721,2015,10,13,115.49333,-13.52056,"original",0,NA,NA,5634.783203125
"Rhincodon typus",-12.66556,109.01472,16725,2015,10,17,109.01472,-12.66556,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-11.46111,109.51583,16715,2015,10,7,109.51583,-11.46111,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-15.77917,114.28917,16737,2015,10,29,114.28917,-15.77917,"original",0,NA,NA,5576.9521484375
"Rhincodon typus",-13.515,115.92417,16718,2015,10,10,115.92417,-13.515,"original",0,NA,NA,5651.763671875
"Rhincodon typus",-8.66083,110.91111,16715,2015,10,7,110.91111,-8.66083,"original",0,NA,NA,987.101257324219
"Rhincodon typus",-22.9252077562327,113.559556786704,16725,2015,10,17,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-12.11389,109.3875,16723,2015,10,15,109.3875,-12.11389,"original",0,NA,NA,4437.9736328125
"Rhincodon typus",-11.37556,109.54278,16719,2015,10,11,109.54278,-11.37556,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-8.56694,110.53222,16729,2015,10,21,110.53222,-8.56694,"original",0,NA,NA,416.280792236328
"Rhincodon typus",-12.85528,110.04,16711,2015,10,3,110.04,-12.85528,"original",0,NA,NA,4963.8046875
"Rhincodon typus",-13.31278,108.72056,16726,2015,10,18,108.72056,-13.31278,"original",0,NA,NA,4077.03588867188
"Rhincodon typus",-8.7725,111.09417,16714,2015,10,6,111.09417,-8.7725,"original",0,NA,NA,896.186462402344
"Rhincodon typus",-8.42944,109.21056,16721,2015,10,13,109.21056,-8.42944,"original",0,NA,NA,2002.47302246094
"Rhincodon typus",-12.06056,109.40889,16723,2015,10,15,109.40889,-12.06056,"original",0,NA,NA,4551.36328125
"Rhincodon typus",-22.6,113.6,16736,2015,10,28,113.6,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-8.22972,110.68278,16710,2015,10,2,110.68278,-8.22972,"original",0,NA,NA,155.332550048828
"Rhincodon typus",-22.4265927977839,113.559556786704,16739,2015,10,31,113.7,-22.4,"corrected",14.7568732910328,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-14.16,114.81583,16724,2015,10,16,114.81583,-14.16,"original",0,NA,NA,5664.18212890625
"Rhincodon typus",-22.9252077562327,113.559556786704,16719,2015,10,11,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-12.26861,111.09111,16709,2015,10,1,111.09111,-12.26861,"original",0,NA,NA,3048.8720703125
"Rhincodon typus",-13.53667,108.52417,16727,2015,10,19,108.52417,-13.53667,"original",0,NA,NA,3226.42651367188
"Rhincodon typus",-11.4275,109.52472,16720,2015,10,12,109.52472,-11.4275,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-12.62,109.03611,16725,2015,10,17,109.03611,-12.62,"original",0,NA,NA,3923.78637695312
"Rhincodon typus",-22.84111,113.65361,16728,2015,10,20,113.65361,-22.84111,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-23.06944,113.59694,16712,2015,10,4,113.59694,-23.06944,"original",0,NA,NA,77.0263366699219
"Rhincodon typus",-11.50083,109.51917,16715,2015,10,7,109.51917,-11.50083,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-22.8,113.6,16738,2015,10,30,113.6,-22.8,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-8.82056,110.57944,16739,2015,10,31,110.57944,-8.82056,"original",0,NA,NA,1032.78356933594
"Rhincodon typus",-23.25972,113.64028,16711,2015,10,3,113.64028,-23.25972,"original",0,NA,NA,77.0263366699219
"Rhincodon typus",-22.81,113.49833,16735,2015,10,27,113.49833,-22.81,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-11.30639,109.51639,16718,2015,10,10,109.51639,-11.30639,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-22.75722,113.58444,16739,2015,10,31,113.58444,-22.75722,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-11.53889,109.53528,16714,2015,10,6,109.53528,-11.53889,"original",0,NA,NA,4710.59912109375
"Rhincodon typus",-8.46917,109.88139,16727,2015,10,19,109.88139,-8.46917,"original",0,NA,NA,1149.44580078125
"Rhincodon typus",-14.70333,108.06917,16731,2015,10,23,108.06917,-14.70333,"original",0,NA,NA,5517.5693359375
"Rhincodon typus",-11.32222,109.51222,16718,2015,10,10,109.51222,-11.32222,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-12.20361,111.30361,16709,2015,10,1,111.30361,-12.20361,"original",0,NA,NA,2943.9443359375
"Rhincodon typus",-14.975,114.81778,16732,2015,10,24,114.81778,-14.975,"original",0,NA,NA,5693.142578125
"Rhincodon typus",-22.87944,113.66389,16715,2015,10,7,113.66389,-22.87944,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-12.12861,109.36917,16723,2015,10,15,109.36917,-12.12861,"original",0,NA,NA,4437.9736328125
"Rhincodon typus",-13.43694,108.55583,16727,2015,10,19,108.55583,-13.43694,"original",0,NA,NA,3226.42651367188
"Rhincodon typus",-22.9252077562327,113.559556786704,16709,2015,10,1,113.68722,-23.01278,"corrected",16.2921962023808,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-13.92444,114.64944,16726,2015,10,18,114.64944,-13.92444,"original",0,NA,NA,5656.98779296875
"Rhincodon typus",-8.53111,110.54778,16729,2015,10,21,110.54778,-8.53111,"original",0,NA,NA,416.280792236328
"Rhincodon typus",-22.9252077562327,113.559556786704,16710,2015,10,2,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-14.07222,108.11111,16728,2015,10,20,108.11111,-14.07222,"original",0,NA,NA,5254.4404296875
"Rhincodon typus",-13.25944,108.69528,16726,2015,10,18,108.69528,-13.25944,"original",0,NA,NA,3556.39868164062
"Rhincodon typus",-12.63333,110.25278,16710,2015,10,2,110.25278,-12.63333,"original",0,NA,NA,4270.68017578125
"Rhincodon typus",-22.52861,113.58583,16733,2015,10,25,113.58583,-22.52861,"original",0,NA,NA,410.919006347656
"Rhincodon typus",-12.41472,109.20417,16724,2015,10,16,109.20417,-12.41472,"original",0,NA,NA,4425.9619140625
"Rhincodon typus",-12.23778,111.14833,16709,2015,10,1,111.14833,-12.23778,"original",0,NA,NA,3048.8720703125
"Rhincodon typus",-22.85667,113.58278,16723,2015,10,15,113.58278,-22.85667,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.74778,113.58389,16739,2015,10,31,113.58389,-22.74778,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-19.49611,114.88139,16730,2015,10,22,114.88139,-19.49611,"original",0,NA,NA,1462.92004394531
"Rhincodon typus",-13.90444,114.64667,16726,2015,10,18,114.64667,-13.90444,"original",0,NA,NA,5656.98779296875
"Rhincodon typus",-22.94111,113.675,16714,2015,10,6,113.675,-22.94111,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-12.05639,109.49611,16723,2015,10,15,109.49611,-12.05639,"original",0,NA,NA,4413.89111328125
"Rhincodon typus",-13.92639,108.29389,16728,2015,10,20,108.29389,-13.92639,"original",0,NA,NA,4852.46484375
"Rhincodon typus",-22.9252077562327,113.559556786704,16714,2015,10,6,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-15.92028,120.75611,16714,2015,10,6,120.75611,-15.92028,"original",0,NA,NA,302.649536132812
"Rhincodon typus",-8.42389,109.16806,16721,2015,10,13,109.16806,-8.42389,"original",0,NA,NA,2335.84594726562
"Rhincodon typus",-22.9,113.6,16723,2015,10,15,113.6,-22.9,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,16724,2015,10,16,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-16.92139,116.88861,16724,2015,10,16,116.88861,-16.92139,"original",0,NA,NA,2821.92651367188
"Rhincodon typus",-22.82278,113.6475,16727,2015,10,19,113.6475,-22.82278,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-11.31611,109.51444,16717,2015,10,9,109.51444,-11.31611,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-13.39528,115.99639,16718,2015,10,10,115.99639,-13.39528,"original",0,NA,NA,5664.78662109375
"Rhincodon typus",-21.63694,112.91889,16723,2015,10,15,112.91889,-21.63694,"original",0,NA,NA,2625.099609375
"Rhincodon typus",-12.78556,110.06028,16710,2015,10,2,110.06028,-12.78556,"original",0,NA,NA,4660.94482421875
"Rhincodon typus",-11.33111,109.52917,16717,2015,10,9,109.52917,-11.33111,"original",0,NA,NA,4972.2685546875
"Rhincodon typus",-12.80861,109.34556,16711,2015,10,3,109.34556,-12.80861,"original",0,NA,NA,4265.98193359375
"Rhincodon typus",-12.00028,108.585,16713,2015,10,5,108.585,-12.00028,"original",0,NA,NA,5189.89453125
