"species","decimalLatitude","decimalLongitude","date","year","month","day"
"Rhincodon typus",-16.16722,112.18917,16665,2015,8,18
"Rhincodon typus",-20.41694,114.47722,16658,2015,8,11
"Rhincodon typus",-19.40889,117.35806,16658,2015,8,11
"Rhincodon typus",-17.33528,115.75556,16660,2015,8,13
"Rhincodon typus",-19.09556,115.09639,16655,2015,8,8
"Rhincodon typus",-16.05472,116.03389,16671,2015,8,24
"Rhincodon typus",-19.5475,116.46722,16678,2015,8,31
"Rhincodon typus",-20.63,114.37861,16658,2015,8,11
"Rhincodon typus",-21.37167,114.23139,16657,2015,8,10
"Rhincodon typus",-19.76611,112.30472,16657,2015,8,10
"Rhincodon typus",-20.97028,114.33722,16657,2015,8,10
"Rhincodon typus",-19.56556,116.72472,16664,2015,8,17
"Rhincodon typus",-15.30111,115.05194,16667,2015,8,20
"Rhincodon typus",-19.62472,115.95111,16671,2015,8,24
"Rhincodon typus",-19.77611,115.90528,16664,2015,8,17
"Rhincodon typus",-16.04583,111.79167,16666,2015,8,19
"Rhincodon typus",-14.26472,115.61056,16669,2015,8,22
"Rhincodon typus",-22.1,113.9,16655,2015,8,8
"Rhincodon typus",-22.1,113.8,16655,2015,8,8
"Rhincodon typus",-21.62472,114.18944,16656,2015,8,9
"Rhincodon typus",-21.36889,114.61694,16652,2015,8,5
"Rhincodon typus",-13.09361,115.44194,16671,2015,8,24
"Rhincodon typus",-13.98056,115.65278,16670,2015,8,23
"Rhincodon typus",-19.68639,116.00361,16663,2015,8,16
"Rhincodon typus",-15.91,120.39111,16663,2015,8,16
"Rhincodon typus",-19.59528,115.81889,16672,2015,8,25
"Rhincodon typus",-19.22778,117.24778,16675,2015,8,28
"Rhincodon typus",-19.68917,115.76333,16652,2015,8,5
"Rhincodon typus",-16.83528,115.16556,16651,2015,8,4
"Rhincodon typus",-19.61361,117.40806,16657,2015,8,10
"Rhincodon typus",-19.44222,116.92972,16660,2015,8,13
"Rhincodon typus",-14.69028,113.71944,16651,2015,8,4
"Rhincodon typus",-21.60583,114.12111,16656,2015,8,9
"Rhincodon typus",-12.40972,114.165,16674,2015,8,27
"Rhincodon typus",-19.79528,115.97278,16669,2015,8,22
"Rhincodon typus",-17.57389,114.7175,16658,2015,8,11
"Rhincodon typus",-19.93056,112.38167,16657,2015,8,10
"Rhincodon typus",-19.695,116.07833,16667,2015,8,20
"Rhincodon typus",-19.66694,116.0375,16668,2015,8,21
"Rhincodon typus",-16.16778,115.675,16669,2015,8,22
"Rhincodon typus",-21.495,114.21083,16656,2015,8,9
"Rhincodon typus",-19.59889,115.81611,16673,2015,8,26
"Rhincodon typus",-19.77889,116.13806,16678,2015,8,31
"Rhincodon typus",-19.65556,115.855,16672,2015,8,25
"Rhincodon typus",-19.42972,116.90139,16660,2015,8,13
"Rhincodon typus",-19.57139,115.80583,16672,2015,8,25
"Rhincodon typus",-15.87556,116.62361,16673,2015,8,26
"Rhincodon typus",-14.7925,115.39306,16668,2015,8,21
"Rhincodon typus",-19.91278,113.52833,16653,2015,8,6
"Rhincodon typus",-15.03333,115.27028,16668,2015,8,21
"Rhincodon typus",-13.44972,115.67056,16671,2015,8,24
"Rhincodon typus",-19.68833,115.72361,16652,2015,8,5
"Rhincodon typus",-19.59917,115.81639,16673,2015,8,26
"Rhincodon typus",-19.59694,115.80778,16672,2015,8,25
"Rhincodon typus",-20.86444,114.35056,16657,2015,8,10
"Rhincodon typus",-15.19806,113.91806,16651,2015,8,4
"Rhincodon typus",-19.43417,116.92694,16660,2015,8,13
"Rhincodon typus",-12.12167,114.0725,16675,2015,8,28
"Rhincodon typus",-19.86528,112.34694,16657,2015,8,10
"Rhincodon typus",-19.64333,115.88556,16671,2015,8,24
"Rhincodon typus",-19.61194,115.75611,16654,2015,8,7
"Rhincodon typus",-21.50611,114.27639,16649,2015,8,2
"Rhincodon typus",-19.36167,116.65472,16661,2015,8,14
"Rhincodon typus",-19.53056,117.43139,16657,2015,8,10
"Rhincodon typus",-19.61583,112.17833,16657,2015,8,10
"Rhincodon typus",-12.97778,114.60778,16672,2015,8,25
"Rhincodon typus",-15.05056,113.80139,16651,2015,8,4
"Rhincodon typus",-21.00583,115.06722,16649,2015,8,2
"Rhincodon typus",-12.97083,114.46111,16672,2015,8,25
"Rhincodon typus",-13.64111,115.72389,16670,2015,8,23
"Rhincodon typus",-21.25639,114.24611,16657,2015,8,10
"Rhincodon typus",-22.30944,113.34556,16655,2015,8,8
"Rhincodon typus",-12.43889,114.16556,16674,2015,8,27
"Rhincodon typus",-19.59111,115.80056,16673,2015,8,26
"Rhincodon typus",-19.58306,116.44194,16678,2015,8,31
"Rhincodon typus",-19.65056,115.87639,16671,2015,8,24
"Rhincodon typus",-14.33,115.62444,16669,2015,8,22
"Rhincodon typus",-20.13056,113.50139,16651,2015,8,4
"Rhincodon typus",-15.64528,114.095,16651,2015,8,4
"Rhincodon typus",-20.85333,114.40722,16651,2015,8,4
"Rhincodon typus",-15.93306,116.55833,16674,2015,8,27
"Rhincodon typus",-19.24889,115.49444,16652,2015,8,5
"Rhincodon typus",-20.37583,114.47778,16658,2015,8,11
"Rhincodon typus",-16.13778,115.67278,16669,2015,8,22
"Rhincodon typus",-15.1475,115.75389,16654,2015,8,7
"Rhincodon typus",-19.58056,117.0075,16657,2015,8,10
"Rhincodon typus",-22.1,113.9,16648,2015,8,1
"Rhincodon typus",-19.59861,116.55278,16669,2015,8,22
"Rhincodon typus",-16.92056,115.79,16662,2015,8,15
"Rhincodon typus",-16.59389,112.50833,16673,2015,8,26
"Rhincodon typus",-15.87444,116.13889,16672,2015,8,25
"Rhincodon typus",-19.60694,115.81778,16673,2015,8,26
"Rhincodon typus",-19.5625,116.91944,16656,2015,8,9
"Rhincodon typus",-10.66722,112.66583,16673,2015,8,26
"Rhincodon typus",-21.61444,114.14972,16652,2015,8,5
"Rhincodon typus",-17.60778,114.62111,16660,2015,8,13
"Rhincodon typus",-12.35167,114.15722,16675,2015,8,28
"Rhincodon typus",-19.57528,115.79306,16672,2015,8,25
"Rhincodon typus",-12.66694,114.21639,16673,2015,8,26
"Rhincodon typus",-19.74528,116.12028,16667,2015,8,20
"Rhincodon typus",-17.51306,114.36361,16660,2015,8,13
"Rhincodon typus",-19.68111,115.99194,16669,2015,8,22
"Rhincodon typus",-19.61333,116.45333,16678,2015,8,31
"Rhincodon typus",-15.94028,116.5275,16673,2015,8,26
"Rhincodon typus",-19.38361,116.68194,16661,2015,8,14
"Rhincodon typus",-19.59889,115.80667,16673,2015,8,26
"Rhincodon typus",-20.23667,115.68444,16652,2015,8,5
"Rhincodon typus",-12.42444,114.19944,16674,2015,8,27
"Rhincodon typus",-15.52306,114.31417,16652,2015,8,5
"Rhincodon typus",-19.00333,115.46222,16655,2015,8,8
"Rhincodon typus",-19.53972,116.74417,16665,2015,8,18
"Rhincodon typus",-14.48389,115.51028,16669,2015,8,22
"Rhincodon typus",-19.58667,115.46556,16656,2015,8,9
"Rhincodon typus",-19.68778,117.19722,16665,2015,8,18
"Rhincodon typus",-14.165,115.60444,16669,2015,8,22
"Rhincodon typus",-17.5475,114.7125,16658,2015,8,11
"Rhincodon typus",-20.85889,114.455,16651,2015,8,4
"Rhincodon typus",-19.6275,115.84806,16672,2015,8,25
"Rhincodon typus",-20.53,114.41167,16658,2015,8,11
"Rhincodon typus",-12.39083,113.99361,16678,2015,8,31
"Rhincodon typus",-16.00361,114.95417,16666,2015,8,19
"Rhincodon typus",-15.08639,115.28972,16668,2015,8,21
"Rhincodon typus",-22,113.9,16656,2015,8,9
"Rhincodon typus",-20.97306,114.32833,16657,2015,8,10
"Rhincodon typus",-19.69306,116.00472,16663,2015,8,16
"Rhincodon typus",-12.14278,114.08528,16675,2015,8,28
"Rhincodon typus",-8.56417,112.03278,16677,2015,8,30
"Rhincodon typus",-17.60306,114.61278,16660,2015,8,13
"Rhincodon typus",-19.36528,116.23528,16655,2015,8,8
"Rhincodon typus",-19.63833,116.06694,16666,2015,8,19
"Rhincodon typus",-15.18472,113.95722,16652,2015,8,5
"Rhincodon typus",-19.435,116.95889,16661,2015,8,14
"Rhincodon typus",-16.02139,116.20444,16673,2015,8,26
"Rhincodon typus",-8.62694,111.69833,16677,2015,8,30
"Rhincodon typus",-16.15083,112.19389,16666,2015,8,19
"Rhincodon typus",-21.55917,114.43583,16652,2015,8,5
"Rhincodon typus",-19.62111,115.32972,16669,2015,8,22
"Rhincodon typus",-19.33389,116.20111,16655,2015,8,8
"Rhincodon typus",-15.9775,116.52194,16673,2015,8,26
"Rhincodon typus",-19.6825,116.84833,16666,2015,8,19
"Rhincodon typus",-12.11611,114.06028,16675,2015,8,28
"Rhincodon typus",-19.67361,115.93639,16666,2015,8,19
"Rhincodon typus",-10.72167,112.75444,16672,2015,8,25
"Rhincodon typus",-19.1475,115.52056,16652,2015,8,5
"Rhincodon typus",-19.50833,115.86556,16658,2015,8,11
"Rhincodon typus",-19.58778,116.89444,16656,2015,8,9
"Rhincodon typus",-17.48278,114.30528,16660,2015,8,13
"Rhincodon typus",-21.56556,114.25694,16649,2015,8,2
"Rhincodon typus",-19.79389,115.89,16664,2015,8,17
"Rhincodon typus",-19.08278,115.54083,16652,2015,8,5
"Rhincodon typus",-20.44917,114.23194,16654,2015,8,7
"Rhincodon typus",-19.59889,115.81639,16673,2015,8,26
"Rhincodon typus",-18.08722,112.43806,16674,2015,8,27
"Rhincodon typus",-13.63278,115.71222,16670,2015,8,23
"Rhincodon typus",-19.46944,116.895,16663,2015,8,16
"Rhincodon typus",-12.38583,114.01833,16677,2015,8,30
"Rhincodon typus",-21.91639,113.8675,16656,2015,8,9
"Rhincodon typus",-20.97278,114.33528,16657,2015,8,10
"Rhincodon typus",-16.37444,112.67833,16664,2015,8,17
"Rhincodon typus",-16.16056,112.27306,16665,2015,8,18
"Rhincodon typus",-21.61389,114.13944,16652,2015,8,5
"Rhincodon typus",-19.95194,112.36472,16657,2015,8,10
"Rhincodon typus",-19.64889,115.93306,16662,2015,8,15
"Rhincodon typus",-21.0075,115.10167,16649,2015,8,2
"Rhincodon typus",-15.05528,115.30083,16668,2015,8,21
"Rhincodon typus",-21.03194,115.07778,16649,2015,8,2
"Rhincodon typus",-21.50889,113.92389,16648,2015,8,1
"Rhincodon typus",-19.76361,116.14056,16667,2015,8,20
"Rhincodon typus",-17.36889,115.75528,16659,2015,8,12
"Rhincodon typus",-12.40194,113.99306,16678,2015,8,31
"Rhincodon typus",-16.90139,114.01694,16664,2015,8,17
"Rhincodon typus",-19.58028,117.00722,16657,2015,8,10
"Rhincodon typus",-19.41194,116.90778,16659,2015,8,12
"Rhincodon typus",-19.54639,116.69917,16668,2015,8,21
"Rhincodon typus",-8.55944,112.03889,16677,2015,8,30
"Rhincodon typus",-10.76,112.76806,16672,2015,8,25
"Rhincodon typus",-21.09167,114.29333,16657,2015,8,10
"Rhincodon typus",-15.07278,115.65111,16653,2015,8,6
"Rhincodon typus",-19.74056,116.01972,16663,2015,8,16
"Rhincodon typus",-12.51944,114.13389,16674,2015,8,27
"Rhincodon typus",-19.93417,115.36056,16654,2015,8,7
"Rhincodon typus",-14.51444,115.41444,16669,2015,8,22
"Rhincodon typus",-12.97056,114.46028,16672,2015,8,25
"Rhincodon typus",-19.74222,116.09639,16667,2015,8,20
"Rhincodon typus",-8.56528,112.04139,16677,2015,8,30
"Rhincodon typus",-12.95444,114.03944,16673,2015,8,26
"Rhincodon typus",-19.73917,116.08583,16667,2015,8,20
"Rhincodon typus",-17.52694,114.72694,16658,2015,8,11
"Rhincodon typus",-17.61056,114.61611,16660,2015,8,13
"Rhincodon typus",-19.80278,115.88361,16652,2015,8,5
"Rhincodon typus",-19.63667,115.85278,16672,2015,8,25
"Rhincodon typus",-19.80917,116.0125,16664,2015,8,17
"Rhincodon typus",-16.2075,115.70778,16668,2015,8,21
"Rhincodon typus",-14.78806,115.38611,16668,2015,8,21
"Rhincodon typus",-13.29056,115.51306,16671,2015,8,24
"Rhincodon typus",-19.46639,116.94667,16660,2015,8,13
"Rhincodon typus",-14.17944,115.5825,16669,2015,8,22
"Rhincodon typus",-16.20917,115.70222,16668,2015,8,21
"Rhincodon typus",-19.39417,116.78694,16660,2015,8,13
"Rhincodon typus",-12.47167,114.08528,16674,2015,8,27
"Rhincodon typus",-12.97083,114.45806,16673,2015,8,26
"Rhincodon typus",-21.16639,114.26667,16657,2015,8,10
"Rhincodon typus",-20.97972,115.0775,16649,2015,8,2
"Rhincodon typus",-12.40806,114.02306,16678,2015,8,31
"Rhincodon typus",-19.4375,116.55083,16666,2015,8,19
"Rhincodon typus",-15.87389,120.27694,16663,2015,8,16
"Rhincodon typus",-20.57806,114.39528,16658,2015,8,11
"Rhincodon typus",-18.20194,114.90556,16660,2015,8,13
"Rhincodon typus",-18.07361,112.4225,16674,2015,8,27
"Rhincodon typus",-19.665,115.8575,16671,2015,8,24
"Rhincodon typus",-17.49417,114.32083,16660,2015,8,13
"Rhincodon typus",-13.18472,115.32472,16671,2015,8,24
"Rhincodon typus",-19.46306,116.89472,16658,2015,8,11
"Rhincodon typus",-16.665,112.46833,16673,2015,8,26
"Rhincodon typus",-13.28889,115.485,16671,2015,8,24
"Rhincodon typus",-15.32389,115.20139,16667,2015,8,20
"Rhincodon typus",-13.62222,115.71306,16670,2015,8,23
"Rhincodon typus",-21.03194,115.0525,16649,2015,8,2
"Rhincodon typus",-12.44333,114.18611,16674,2015,8,27
"Rhincodon typus",-8.56056,112.04472,16677,2015,8,30
"Rhincodon typus",-21.72472,113.97056,16653,2015,8,6
"Rhincodon typus",-15.06167,115.29778,16668,2015,8,21
"Rhincodon typus",-19.62667,116.56972,16670,2015,8,23
"Rhincodon typus",-21.57167,114.25333,16652,2015,8,5
"Rhincodon typus",-16.20583,115.7025,16668,2015,8,21
"Rhincodon typus",-10.52417,112.45972,16673,2015,8,26
"Rhincodon typus",-16.28528,115.69417,16667,2015,8,20
"Rhincodon typus",-19.64194,114.78056,16660,2015,8,13
"Rhincodon typus",-19.54806,116.77556,16665,2015,8,18
"Rhincodon typus",-19.40056,116.7625,16660,2015,8,13
"Rhincodon typus",-12.38778,114.00361,16678,2015,8,31
"Rhincodon typus",-22.24861,113.36,16655,2015,8,8
"Rhincodon typus",-12.38167,113.93472,16677,2015,8,30
"Rhincodon typus",-20.67417,114.38194,16658,2015,8,11
"Rhincodon typus",-15.50222,115.1025,16667,2015,8,20
"Rhincodon typus",-19.75944,116.03528,16677,2015,8,30
"Rhincodon typus",-17.74833,112.43917,16672,2015,8,25
"Rhincodon typus",-21.26361,114.23056,16657,2015,8,10
"Rhincodon typus",-14.51639,115.48056,16669,2015,8,22
"Rhincodon typus",-15.30806,115.20333,16667,2015,8,20
"Rhincodon typus",-14.19694,115.59611,16669,2015,8,22
"Rhincodon typus",-15.80361,114.6775,16651,2015,8,4
"Rhincodon typus",-21.58972,114.20889,16652,2015,8,5
"Rhincodon typus",-21.02944,115.05361,16649,2015,8,2
"Rhincodon typus",-20.3925,114.48056,16658,2015,8,11
"Rhincodon typus",-17.75833,112.44417,16672,2015,8,25
"Rhincodon typus",-13.11111,115.15417,16671,2015,8,24
"Rhincodon typus",-19.56583,114.81167,16660,2015,8,13
"Rhincodon typus",-14.89833,115.37889,16668,2015,8,21
"Rhincodon typus",-12.3975,114.00306,16677,2015,8,30
"Rhincodon typus",-13.79639,115.73972,16670,2015,8,23
"Rhincodon typus",-21.34222,114.81639,16648,2015,8,1
"Rhincodon typus",-16.28361,115.69917,16667,2015,8,20
"Rhincodon typus",-14.25667,115.59889,16669,2015,8,22
"Rhincodon typus",-19.3625,114.9075,16660,2015,8,13
"Rhincodon typus",-14.85444,115.425,16668,2015,8,21
"Rhincodon typus",-19.60389,115.82278,16673,2015,8,26
"Rhincodon typus",-21.54028,114.26361,16649,2015,8,2
"Rhincodon typus",-14,121.82806,16668,2015,8,21
"Rhincodon typus",-16.47139,115.68861,16665,2015,8,18
"Rhincodon typus",-16.47083,115.71194,16665,2015,8,18
"Rhincodon typus",-12.43333,114.12444,16674,2015,8,27
"Rhincodon typus",-14.99833,121.04083,16665,2015,8,18
"Rhincodon typus",-14.10333,122.03889,16669,2015,8,22
"Rhincodon typus",-18.11694,112.31917,16675,2015,8,28
"Rhincodon typus",-21.81167,113.91056,16656,2015,8,9
"Rhincodon typus",-21.00111,115.10361,16649,2015,8,2
"Rhincodon typus",-14.23056,115.6025,16669,2015,8,22
"Rhincodon typus",-15.03361,115.31472,16668,2015,8,21
"Rhincodon typus",-19.77667,115.90611,16664,2015,8,17
"Rhincodon typus",-17.49,114.70472,16659,2015,8,12
"Rhincodon typus",-18.96389,114.44361,16661,2015,8,14
"Rhincodon typus",-12.41111,114.16583,16674,2015,8,27
"Rhincodon typus",-15.35472,115.16806,16667,2015,8,20
"Rhincodon typus",-19.76139,116.03722,16677,2015,8,30
"Rhincodon typus",-19.99306,113.52583,16652,2015,8,5
"Rhincodon typus",-19.99528,114.62306,16659,2015,8,12
"Rhincodon typus",-19.75944,116.07889,16667,2015,8,20
"Rhincodon typus",-19.805,115.89278,16652,2015,8,5
"Rhincodon typus",-14.43278,115.55139,16669,2015,8,22
"Rhincodon typus",-12.46167,114.13639,16674,2015,8,27
"Rhincodon typus",-16.24917,112.61889,16674,2015,8,27
"Rhincodon typus",-22.01778,113.80056,16653,2015,8,6
"Rhincodon typus",-14.51639,115.48306,16669,2015,8,22
"Rhincodon typus",-19.65556,115.85806,16672,2015,8,25
"Rhincodon typus",-19.55556,116.73917,16664,2015,8,17
"Rhincodon typus",-19.45361,116.92556,16662,2015,8,15
"Rhincodon typus",-21.87639,113.88639,16656,2015,8,9
"Rhincodon typus",-10.68417,112.73111,16672,2015,8,25
"Rhincodon typus",-12.3025,114.13944,16675,2015,8,28
"Rhincodon typus",-19.63389,112.24806,16657,2015,8,10
"Rhincodon typus",-19.66333,115.85472,16672,2015,8,25
"Rhincodon typus",-17.59167,114.65,16659,2015,8,12
"Rhincodon typus",-19.64194,115.88417,16671,2015,8,24
"Rhincodon typus",-19.71333,112.28583,16657,2015,8,10
"Rhincodon typus",-19.65528,115.92806,16662,2015,8,15
"Rhincodon typus",-19.55528,116.73917,16664,2015,8,17
"Rhincodon typus",-12.38639,114.01944,16677,2015,8,30
"Rhincodon typus",-18.63639,115.64667,16656,2015,8,9
"Rhincodon typus",-21.515,114.44861,16648,2015,8,1
"Rhincodon typus",-19.75417,116.04222,16677,2015,8,30
"Rhincodon typus",-18.95056,112.91778,16669,2015,8,22
"Rhincodon typus",-14.66583,115.40083,16668,2015,8,21
"Rhincodon typus",-17.58389,118.36944,16658,2015,8,11
"Rhincodon typus",-19.80556,115.89611,16652,2015,8,5
"Rhincodon typus",-21.20806,114.27611,16657,2015,8,10
"Rhincodon typus",-19.64639,115.78083,16652,2015,8,5
"Rhincodon typus",-15.95194,116.62278,16674,2015,8,27
"Rhincodon typus",-13.58694,115.70806,16670,2015,8,23
"Rhincodon typus",-15.00528,115.34306,16668,2015,8,21
"Rhincodon typus",-15.17361,115.76861,16654,2015,8,7
"Rhincodon typus",-21.24917,114.83778,16648,2015,8,1
"Rhincodon typus",-15.94111,116.5325,16673,2015,8,26
"Rhincodon typus",-13.94583,121.83333,16671,2015,8,24
"Rhincodon typus",-19.83028,115.9525,16669,2015,8,22
"Rhincodon typus",-21.5,114.6,16652,2015,8,5
"Rhincodon typus",-19.06861,117.67472,16659,2015,8,12
"Rhincodon typus",-16.38472,115.7025,16666,2015,8,19
"Rhincodon typus",-21.18528,114.27028,16657,2015,8,10
"Rhincodon typus",-20.92778,114.35222,16657,2015,8,10
"Rhincodon typus",-19.65944,112.19778,16657,2015,8,10
"Rhincodon typus",-19.55944,116.705,16668,2015,8,21
"Rhincodon typus",-15.47806,115.12917,16667,2015,8,20
"Rhincodon typus",-19.73222,116.07306,16667,2015,8,20
"Rhincodon typus",-19.91722,113.52389,16652,2015,8,5
"Rhincodon typus",-14.0825,112.19778,16678,2015,8,31
"Rhincodon typus",-19.5775,116.98694,16658,2015,8,11
"Rhincodon typus",-17.55611,114.68722,16659,2015,8,12
"Rhincodon typus",-22.1,113.8,16648,2015,8,1
"Rhincodon typus",-19.95667,112.38889,16657,2015,8,10
"Rhincodon typus",-19.58444,115.79222,16672,2015,8,25
"Rhincodon typus",-21.59972,114.18472,16652,2015,8,5
"Rhincodon typus",-19.28556,114.71556,16660,2015,8,13
"Rhincodon typus",-18.13889,112.325,16675,2015,8,28
"Rhincodon typus",-19.25722,116.70806,16659,2015,8,12
"Rhincodon typus",-16.22778,115.17917,16666,2015,8,19
"Rhincodon typus",-15.97917,116.84972,16674,2015,8,27
"Rhincodon typus",-19.44194,116.92694,16660,2015,8,13
"Rhincodon typus",-13.94611,121.78306,16668,2015,8,21
"Rhincodon typus",-13.94667,121.83056,16671,2015,8,24
"Rhincodon typus",-12.55056,114.20472,16674,2015,8,27
"Rhincodon typus",-10.70528,112.74417,16672,2015,8,25
"Rhincodon typus",-21.27861,114.85972,16648,2015,8,1
"Rhincodon typus",-12.13611,114.08583,16675,2015,8,28
"Rhincodon typus",-15.34944,115.18389,16667,2015,8,20
"Rhincodon typus",-16.11,115.73,16671,2015,8,24
"Rhincodon typus",-13.34278,115.4975,16671,2015,8,24
"Rhincodon typus",-19.62611,115.84222,16672,2015,8,25
"Rhincodon typus",-8.64139,111.70778,16677,2015,8,30
"Rhincodon typus",-15.68361,116.02028,16658,2015,8,11
"Rhincodon typus",-15.12056,115.65,16653,2015,8,6
"Rhincodon typus",-19.60861,115.83778,16672,2015,8,25
"Rhincodon typus",-13.07778,114.97528,16671,2015,8,24
"Rhincodon typus",-21.69194,114.00917,16653,2015,8,6
"Rhincodon typus",-19.51056,115.86333,16658,2015,8,11
"Rhincodon typus",-19.63528,115.77028,16654,2015,8,7
"Rhincodon typus",-19.47639,116.93639,16663,2015,8,16
"Rhincodon typus",-21.61278,114.20833,16656,2015,8,9
"Rhincodon typus",-21.23722,114.86,16652,2015,8,5
"Rhincodon typus",-19.67417,116.11472,16666,2015,8,19
"Rhincodon typus",-12.3875,113.90028,16677,2015,8,30
"Rhincodon typus",-3.23524,134.85862,16653,2015,8,6
"Rhincodon typus",10.5065,99.4247,16691,2015,9,13
"Rhincodon typus",9.54223,123.24261,16694,2015,9,16
"Rhincodon typus",-23.13,113.71,16682,2015,9,4
"Rhincodon typus",-21.88,113.9,16680,2015,9,2
"Rhincodon typus",-22.6,113.62,16681,2015,9,3
"Rhincodon typus",-21.88,113.91,16680,2015,9,2
"Rhincodon typus",-23.13,113.72,16704,2015,9,26
"Rhincodon typus",-23.13,113.73,16688,2015,9,10
"Rhincodon typus",-23.13,113.72,16688,2015,9,10
"Rhincodon typus",-22.8,113.7,16703,2015,9,25
"Rhincodon typus",-14.22139,121.68083,16708,2015,9,30
"Rhincodon typus",-8.56444,111.60139,16683,2015,9,5
"Rhincodon typus",-19.7375,115.70056,16701,2015,9,23
"Rhincodon typus",-13.72,122.09583,16699,2015,9,21
"Rhincodon typus",-14.23333,121.68528,16708,2015,9,30
"Rhincodon typus",-19.75667,115.67444,16689,2015,9,11
"Rhincodon typus",-14.63944,115.15028,16679,2015,9,1
"Rhincodon typus",-19.33778,116.73917,16688,2015,9,10
"Rhincodon typus",-13.335,121.88361,16704,2015,9,26
"Rhincodon typus",-19.7275,115.64556,16690,2015,9,12
"Rhincodon typus",-8.20139,110.28528,16695,2015,9,17
"Rhincodon typus",-12.42333,121.42694,16688,2015,9,10
"Rhincodon typus",-11.64611,112.27806,16708,2015,9,30
"Rhincodon typus",-8.10111,110.19417,16697,2015,9,19
"Rhincodon typus",-11.65333,112.36694,16707,2015,9,29
"Rhincodon typus",-11.19611,113.30444,16706,2015,9,28
"Rhincodon typus",-18.68417,119.99056,16705,2015,9,27
"Rhincodon typus",-12.35972,113.93778,16680,2015,9,2
"Rhincodon typus",-19.34528,116.81472,16688,2015,9,10
"Rhincodon typus",-22.9,113.6,16703,2015,9,25
"Rhincodon typus",-22.7,113.6,16689,2015,9,11
"Rhincodon typus",-22.9,113.7,16703,2015,9,25
"Rhincodon typus",-8.51472,110.38083,16691,2015,9,13
"Rhincodon typus",-8.57389,111.62028,16683,2015,9,5
"Rhincodon typus",-8.50583,110.3825,16691,2015,9,13
"Rhincodon typus",-22.83361,113.64917,16691,2015,9,13
"Rhincodon typus",-12.76972,113.85944,16684,2015,9,6
"Rhincodon typus",-10.88028,114.12056,16705,2015,9,27
"Rhincodon typus",-11.42222,119.21611,16696,2015,9,18
"Rhincodon typus",-22.7,113.6,16692,2015,9,14
"Rhincodon typus",-10.91222,114.15389,16704,2015,9,26
"Rhincodon typus",-8.67667,110.59889,16690,2015,9,12
"Rhincodon typus",-8.3,110.32306,16693,2015,9,15
"Rhincodon typus",-19.70111,115.67528,16690,2015,9,12
"Rhincodon typus",-14.27278,113.71778,16689,2015,9,11
"Rhincodon typus",-8.23778,110.36556,16694,2015,9,16
"Rhincodon typus",-14.61889,114.67222,16692,2015,9,14
"Rhincodon typus",-13.44528,113.79556,16686,2015,9,8
"Rhincodon typus",-22.7,113.6,16696,2015,9,18
"Rhincodon typus",-14.23806,121.68917,16708,2015,9,30
"Rhincodon typus",-12.35889,113.88694,16679,2015,9,1
"Rhincodon typus",-11.74583,111.775,16708,2015,9,30
"Rhincodon typus",-8.64111,110.70333,16690,2015,9,12
"Rhincodon typus",-13.70056,122.11694,16699,2015,9,21
"Rhincodon typus",-13.33694,122.2675,16694,2015,9,16
"Rhincodon typus",-22.9,113.7,16708,2015,9,30
"Rhincodon typus",-8.67694,112.24278,16681,2015,9,3
"Rhincodon typus",-14.10417,113.63528,16689,2015,9,11
"Rhincodon typus",-12.07083,113.72167,16682,2015,9,4
"Rhincodon typus",-8.70028,112.305,16681,2015,9,3
"Rhincodon typus",-8.72417,112.50361,16680,2015,9,2
"Rhincodon typus",-8.58722,111.64722,16683,2015,9,5
"Rhincodon typus",-22.70611,113.55611,16700,2015,9,22
"Rhincodon typus",-12.82667,113.83056,16684,2015,9,6
"Rhincodon typus",-14.27111,113.66556,16688,2015,9,10
"Rhincodon typus",-12.35806,113.89417,16682,2015,9,4
"Rhincodon typus",-11.07222,114.1225,16704,2015,9,26
"Rhincodon typus",-11.76306,111.71556,16708,2015,9,30
"Rhincodon typus",-11.6325,112.34417,16708,2015,9,30
"Rhincodon typus",-14.27139,113.70139,16689,2015,9,11
"Rhincodon typus",-12.18306,113.87306,16681,2015,9,3
"Rhincodon typus",-8.10278,110.1925,16697,2015,9,19
"Rhincodon typus",-22.7,113.5,16690,2015,9,12
"Rhincodon typus",-13.21972,122.23639,16693,2015,9,15
"Rhincodon typus",-14.54222,114.91111,16692,2015,9,14
"Rhincodon typus",-23,113.7,16707,2015,9,29
"Rhincodon typus",-22.94833,113.70361,16691,2015,9,13
"Rhincodon typus",-22.66806,113.56694,16699,2015,9,21
"Rhincodon typus",-11.715,120.61556,16691,2015,9,13
"Rhincodon typus",-19.46611,116.97056,16686,2015,9,8
"Rhincodon typus",-19.66889,116.99528,16689,2015,9,11
"Rhincodon typus",-13.45028,113.79444,16686,2015,9,8
"Rhincodon typus",-14.2775,113.73083,16689,2015,9,11
"Rhincodon typus",-8.45139,110.25444,16692,2015,9,14
"Rhincodon typus",-22.9,113.7,16691,2015,9,13
"Rhincodon typus",-22.7,113.5,16693,2015,9,15
"Rhincodon typus",-13.27194,113.81333,16686,2015,9,8
"Rhincodon typus",-13.09417,122.13556,16693,2015,9,15
"Rhincodon typus",-11.36361,117.12222,16703,2015,9,25
"Rhincodon typus",-11.445,119.12444,16697,2015,9,19
"Rhincodon typus",-19.66667,115.72972,16701,2015,9,23
